id,created_at,text,day_label,relevance_label
592198331285184512,Sun Apr 26 05:27:39 +0000 2015,thinking of you in this crisis ,1,1
592739663410012160,Mon Apr 27 17:18:42 +0000 2015, urgent   heres how we can help  nepal right now and we must all do what we can via ,2,1
593017364863520768,Tue Apr 28 11:42:12 +0000 2015,in helpers without borders   nepalquakerelief  baltimore  ferguson,3,1
592198028905172992,Sun Apr 26 05:26:27 +0000 2015, vittalsays   this really just happened   lenskart  nepalearthquake  sickinthehead  epicfail  ecommerceforum  india ,1,1
592088650290176000,Sat Apr 25 22:11:49 +0000 2015,"cows, goats, and pigeons peacefully grazing and chilling out together in  dubarsquare  kathmandu      _ ",0,1
593224968894357504,Wed Apr 29 01:27:08 +0000 2015,"what is the best news you could hear right now?           ""nepal and its people is safe and the economics is ok as well    ",4,1
592593783772073984,Mon Apr 27 07:39:02 +0000 2015,power of nepal earthquake was equivalent to 20 atomic bombs ,2,1
592159928858447872,Sun Apr 26 02:55:03 +0000 2015,god bless nepal    __f,1,1
593031422614503426,Tue Apr 28 12:38:03 +0000 2015, hellyeah     u shld not hv migrated u wld hv been fsecy  p  ,3,1
592135287200854016,Sun Apr 26 01:17:08 +0000 2015,i have been wondering the same thing!    ,1,1
592198215698673664,Sun Apr 26 05:27:11 +0000 2015,sending my prayer to  nepalquake  pray4nepal  earthquake,1,1
592762112398782465,Mon Apr 27 18:47:55 +0000 2015,"uk planning to send more foreign aid to nepal, what about the chinese? they are right on the doorstep let them make a donation  think not!",2,1
591993989085024256,Sat Apr 25 15:55:40 +0000 2015,totally heartbreaking abt the latest earthquake in nepal   most holiest country that pops out in my mind first  (,0,1
592818396938526724,Mon Apr 27 22:31:34 +0000 2015,god bless nepal!    _   d   _   5   __f,2,1
592668529318621187,Mon Apr 27 12:36:03 +0000 2015,"thinking of  nepal heres manisha shresthas 600 word story of life in  katmandu ""shoes for today"" ",2,1
592901590379536384,Tue Apr 28 04:02:09 +0000 2015, everyone is fine in delhi  how about people in nepal?,3,1
592629163426643968,Mon Apr 27 09:59:37 +0000 2015, typicalchristian  fullofhate  hypocrite  americantaliban youre the one going to your hell   ,2,1
592636990438400000,Mon Apr 27 10:30:43 +0000 2015,  good god  ive read a lot of garbage on twitter  but you may have won the prize for most vile  karma rania    nepalearthquake,2,1
592185912899084288,Sun Apr 26 04:38:18 +0000 2015," nepal  quake kills at least 1,500, triggers everest avalanche   ",1,1
592636589072842752,Mon Apr 27 10:29:08 +0000 2015,oh god save nepal people,2,1
592592711133212672,Mon Apr 27 07:34:46 +0000 2015,fuller at epicenter ,2,1
592732446635982849,Mon Apr 27 16:50:02 +0000 2015,"the pcs are talking about  nepal, but i wont raise your taxes ",2,1
592780828234616832,Mon Apr 27 20:02:17 +0000 2015, nepalearthquake the picture says it all  service as dharma vs  service to peddle ones faith  ,2,1
592683457924493314,Mon Apr 27 13:35:22 +0000 2015,makes my heart ache  ,2,1
592757131767652352,Mon Apr 27 18:28:07 +0000 2015, lt 3 sending prayers for nepal  lt 3 ,2,1
592919456105496577,Tue Apr 28 05:13:08 +0000 2015,help those in desperate need over in nepal  ,3,1
592683644000575493,Mon Apr 27 13:36:06 +0000 2015,  i am proud of you mah baby  u takes a good step and everyone has to share for  nepal  we have to help them,2,1
592593795738370048,Mon Apr 27 07:39:05 +0000 2015,bjp4tamilnadu  rt isupportnamo  iq level   aaptard       nepalearthquake ,2,1
592683460260663296,Mon Apr 27 13:35:23 +0000 2015,we are thinking of     ! ,2,1
592773520049987584,Mon Apr 27 19:33:15 +0000 2015,what the thousands of victims share is that they are poor ,2,1
592817555800207360,Mon Apr 27 22:28:13 +0000 2015, nepalearthquake prayers   god is with you all,2,1
592794251618029569,Mon Apr 27 20:55:37 +0000 2015,"keep the beautiful, joyful people of nepal in your hearts today   nepalearthquake  prayersfornepal  childrenofnepal",2,1
593192916803317761,Tue Apr 28 23:19:47 +0000 2015,"nepal a shambles, baltimore burns, jenner a female, bucks have the bulls  , loves shoulder shot, joni mitchell in dire straits  what next?",3,1
592769976513253379,Mon Apr 27 19:19:10 +0000 2015,beautiful piece by  i cant even imagine  perseverance and grace as nepal is turned upside down ,2,1
592871302643503104,Tue Apr 28 02:01:48 +0000 2015,good night world  hopefully tomorrow when i wake up this will all just be a nightmare   helpnepal  nepalearthquake,3,1
592132304681758720,Sun Apr 26 01:05:17 +0000 2015,"devastating, prayers for everyone   ",1,1
592815796595859457,Mon Apr 27 22:21:14 +0000 2015,to everyone in  kathmandu ,2,1
592769399892873218,Mon Apr 27 19:16:52 +0000 2015,take all the necessary precautions! please stay safe everyone! bless!  ,2,1
592860425009627136,Tue Apr 28 01:18:34 +0000 2015,go sam!  ,3,1
592937166654676992,Tue Apr 28 06:23:31 +0000 2015,meanwhile nepal needs your help  ,3,1
592941327647711234,Tue Apr 28 06:40:03 +0000 2015,china  buddhist association holds prayer for nepal quake victims ,3,1
592646494630453248,Mon Apr 27 11:08:29 +0000 2015,"the backlash is excellent, this woman is pure nazi  may she one day reap what she sows a million fold  amen   nepal  ",2,1
592641954581749760,Mon Apr 27 10:50:27 +0000 2015,"""the revolution, indeed, will not be televised ""   nepal  freddiegray rt  the night the news died  ",2,1
592809461082923009,Mon Apr 27 21:56:04 +0000 2015,photo  thinking about nepal and giving my deepest condolences  may our beautifully strong nepalese brothers    ,2,1
593032733762461697,Tue Apr 28 12:43:16 +0000 2015,joining you in prayer  ,3,1
593147583100358657,Tue Apr 28 20:19:38 +0000 2015,i m very happy that i use patanjali products   nepalearthquake  indiawithnepal ,3,1
592634395757924352,Mon Apr 27 10:20:25 +0000 2015,i am shock here my fav  actor vijay  no more  nepalearthquake but now happy he is not die    just anthoder actor  k vijay,2,1
593261444935745536,Wed Apr 29 03:52:05 +0000 2015,i like the nepal video on   nepal   via ,4,1
592785339003097089,Mon Apr 27 20:20:12 +0000 2015,everyone say a quick prayer for those injured or deceased in nepal ,2,1
592863573682032642,Tue Apr 28 01:31:05 +0000 2015,high altitude illness may have saved these local guys from  nepalquake during everest trek  ,3,1
592647261932388352,Mon Apr 27 11:11:32 +0000 2015, nepal was made vulnerable by more than its violent geology via  ,2,1
592591601874169857,Mon Apr 27 07:30:22 +0000 2015,tell  and  to lower fares to  nepal!      ,2,1
592781999145877510,Mon Apr 27 20:06:56 +0000 2015,srsly  srsly  smdh  try this instead  ,2,1
592806132277706752,Mon Apr 27 21:42:50 +0000 2015,my mom is coming home from nepal tomorrow    __f   _   d   __f   _   d   __f   _   d   __f   _   d,2,1
592590577243328514,Mon Apr 27 07:26:18 +0000 2015, nepalearthquake woman whose brother died in  nepal 12 years ago receives word daughter is safe   abc news   kathmandu,2,1
592808176304705536,Mon Apr 27 21:50:57 +0000 2015,  dont be long   nepalearthquake,2,1
591903334308556800,Sat Apr 25 09:55:26 +0000 2015,"so thankful this week for access to a working, flushing toilet, something that cant be taken for granted even on a normal day   nepalquake",0,1
592846073376440323,Tue Apr 28 00:21:33 +0000 2015,"so,  millions 4 chaplaincy,climate deniers uni centre,nannies 4 rich ppl,  450mill 4 anzac commemtns,  amp  only  5mill 4 nepal  lnp sux  auspol",3,1
592202911402184704,Sun Apr 26 05:45:51 +0000 2015,just read the newspaper and came to know that 1500 pepoles lost their live in tragedy in nepal my condolences to all those pepoles!!  nepal,1,1
592169392982495233,Sun Apr 26 03:32:39 +0000 2015,oh oh! rest in peace   ,1,1
592894650177978368,Tue Apr 28 03:34:34 +0000 2015,"my goodness, prayers up man fs  ",3,1
591902792333295618,Sat Apr 25 09:53:17 +0000 2015,"rt  need help for ram, my house help for 15 years  stuck 5 hours west of kathmandu w broken left hand and leg  (cont) ",0,1
592672788789501952,Mon Apr 27 12:52:58 +0000 2015, please can u send information on rss involvement in nepal earthquake relief ,2,1
593251784556027904,Wed Apr 29 03:13:42 +0000 2015,"  india will not beg anymore, we want wht is right fully ours  respectforpm  nepalearthquake  ",4,1
592905347720962048,Tue Apr 28 04:17:05 +0000 2015,prayers going out to nepal tonight     __f  prayersfornepal,3,1
592737053525319680,Mon Apr 27 17:08:20 +0000 2015, indiawithnepal  act of god can not be so unkind  god must love n care common man  he made so many of them ,2,1
592861057431052288,Tue Apr 28 01:21:05 +0000 2015,the kind of tragedy that we cant comprehend  ,3,1
591903384506134529,Sat Apr 25 09:55:38 +0000 2015,someone give this man a reward!! ,0,1
592084149097406465,Sat Apr 25 21:53:56 +0000 2015,"beats dying on a boat of a heroin overdose w  an escort     however, being a google exec is clearly dangerous!! ",0,1
593265550387712000,Wed Apr 29 04:08:24 +0000 2015,awww    _   c thank god!  ,4,1
593233617494540288,Wed Apr 29 02:01:30 +0000 2015,we have shocked by the pictures of destruction nd read heart rending stories of nepals grief nw its time to lend a hlpg hand u can mk a dfr,4,1
592944333210386433,Tue Apr 28 06:52:00 +0000 2015,"(19 n) anothr logic challngd,agenda driven gutter vermin scavenging on human tragedy  gt     nepalearthquake ",3,1
593226460648894464,Wed Apr 29 01:33:04 +0000 2015,prayers  many prayers ,4,1
592796546946695168,Mon Apr 27 21:04:45 +0000 2015,please remember all the pets whove lost their homes  amp  families  nepalearthquake   nepal,2,1
592159987033579521,Sun Apr 26 02:55:17 +0000 2015,may allah save the victims of  nepalearthquake   ameen      ,1,1
592590995096645632,Mon Apr 27 07:27:57 +0000 2015,lets do this    _   a          ,2,1
592681251808669697,Mon Apr 27 13:26:36 +0000 2015,"cong prez sonia gandhi writes to nepal pm koirala, expresses grief over devastation caused by  nepalearthquake ",2,1
592164362078433280,Sun Apr 26 03:12:40 +0000 2015,"and hope we people not politicise things in such time, and rather look at it from a different view  proud of iaf too   nepalearthquake",1,1
592752421249613824,Mon Apr 27 18:09:24 +0000 2015, prayforpeshawer  prayfornepal   _   d   _   d   _   dya allah protect all of them,2,1
592897096300265472,Tue Apr 28 03:44:17 +0000 2015,nepal baltimore kids without enough to eat tonight nowhere to sleep what we can all do to be of service to end violence thats on my mind,3,1
592169417355595776,Sun Apr 26 03:32:45 +0000 2015,what terrifying is this  ,1,1
593015600718352386,Tue Apr 28 11:35:11 +0000 2015,can it not stop already    _   e   _   e ,3,1
593148496670171136,Tue Apr 28 20:23:16 +0000 2015,    i still wait for  tweet where he blames  israel for  nepal  earthquake,3,1
592753282394824704,Mon Apr 27 18:12:50 +0000 2015,"clothes all ready to donate to  nepal   gurkhas fight so hard for us, why shouldnt i do what i can for them?  britisharmy  bethebest",2,1
592842940273295360,Tue Apr 28 00:09:06 +0000 2015, earthquake m4 3 strikes 23 km nw of  kathmandu ( nepal) 49 min ago  more info  ,3,1
593004084564762624,Tue Apr 28 10:49:25 +0000 2015,when dijoue and fatma start complaining about englush muffins and such i just show then nepal  chuuuut,3,1
592149404036956160,Sun Apr 26 02:13:14 +0000 2015,plz guy    pray for nepal     it was a horrible      for there citizens     ,1,1
592740133016834048,Mon Apr 27 17:20:34 +0000 2015,trustworthy avenues to send aid to nepal  ,2,1
592709036170149890,Mon Apr 27 15:17:00 +0000 2015,life is so unpredictable    nepalearthquake,2,1
592736733860618241,Mon Apr 27 17:07:04 +0000 2015, vultureevangelists most disgusting creature on earth  msm wont show this side of em  soulvultures  nepalearthquake ,2,1
592593823496163328,Mon Apr 27 07:39:12 +0000 2015,"quake warnings of minutes possible, but pricey  nepals record of earthquakes dates to at least the 13th centu    ",2,1
592198294568247298,Sun Apr 26 05:27:30 +0000 2015,tragic loss of lives are rising  no words to express the loss   ,1,1
592995038117961728,Tue Apr 28 10:13:29 +0000 2015,i couldn     t resist my friends  setting up scrum board at giz  nepalquake,3,1
592623763612512256,Mon Apr 27 09:38:10 +0000 2015,may god gives strength to all nepals to overcome from this disaster ,2,1
592765036545839105,Mon Apr 27 18:59:32 +0000 2015,heard about siliguri n islampur also  there the condition seems so similar like nepal  hope it soon stops    prayers for the sufferers    __f,2,1
593185371887955968,Tue Apr 28 22:49:48 +0000 2015,"sadly, i feel like it already has   ",3,1
592107704216395776,Sat Apr 25 23:27:32 +0000 2015,"my daughter is heading to kathmandu, nepal and cambodia   please help get her threre!   via ",0,1
593152208645951488,Tue Apr 28 20:38:01 +0000 2015,"hv had a no  of media requests re india china ""competition"" in aiding nepal  this is not what it shld be abt  it is def not whats important",3,1
592828543366729728,Mon Apr 27 23:11:53 +0000 2015,good idea! ,2,1
592151429223059456,Sun Apr 26 02:21:17 +0000 2015,people who can afford a trip to nepal must go and we all should help in the rescue operations  i dont mind doing it if not for visa rules ,1,1
592609535270985729,Mon Apr 27 08:41:38 +0000 2015,our prayers leave every well wishers house like smoke ,2,1
592590349488422912,Mon Apr 27 07:25:23 +0000 2015,warmly appreciated comrade  !! ,2,1
592157159816736769,Sun Apr 26 02:44:03 +0000 2015,  this picture is old af   hearts out to nepal tho,1,1
592894997554458625,Tue Apr 28 03:35:57 +0000 2015,people talking about riots when they should be talking about nepal,3,1
592591122892853249,Mon Apr 27 07:28:28 +0000 2015,tales of visitors who survived    and those who did not ,2,1
592627899796193281,Mon Apr 27 09:54:36 +0000 2015,prayers!                             ,2,1
592591285170626561,Mon Apr 27 07:29:06 +0000 2015,waking up to more tragic news from  nepalearthquake   over 3000 now lost their lives   how can we help?    _   f,2,1
592870585828532225,Tue Apr 28 01:58:57 +0000 2015,barpak village turns into nepals ghost town   ( from india today tv) ,3,1
592752720425164802,Mon Apr 27 18:10:36 +0000 2015,love life love you tell sumbody you love them just because follow retweet  enjoy ,2,1
592593366526734337,Mon Apr 27 07:37:23 +0000 2015,father  shyamacharangupta  mpallahabad praying 4  nepalquake  india victims at d sacred kalyanidevi   ,2,1
592688100247281664,Mon Apr 27 13:53:49 +0000 2015,"  sirs, lets salute  gorkha rifles  for completeing 200 years  fm  sam manekshaw was from this regiment ",2,1
592895288198705152,Tue Apr 28 03:37:06 +0000 2015,prayers to all ,3,1
592071743465914369,Sat Apr 25 21:04:38 +0000 2015,acceleration ,0,1
592913370891886592,Tue Apr 28 04:48:58 +0000 2015, kashmiris in  nepal say indian authorities left them unattended ,3,1
591903257443901440,Sat Apr 25 09:55:08 +0000 2015,what the f    is wrong with humanity? ,0,1
592914489500180480,Tue Apr 28 04:53:24 +0000 2015,"lets put our brothers,sisters and parents in  nepal in prayers   ",3,1
593163964231581696,Tue Apr 28 21:24:44 +0000 2015,not the first riot  wont be the last  rip people of nepal ,3,1
591908124803485699,Sat Apr 25 10:14:28 +0000 2015,joke of the day ,0,1
592994875978592256,Tue Apr 28 10:12:50 +0000 2015,two weeks ago we were celebrating nepalese new years in  bhaktapur  nepal god knows how they are now  ,3,1
592625763263840256,Mon Apr 27 09:46:07 +0000 2015,earthquake survivors urgently need help  give lifesaving food today and help  respond  ,2,1
592911784954175488,Tue Apr 28 04:42:39 +0000 2015,i dont know what to say     ,3,1
592860272290836480,Tue Apr 28 01:17:58 +0000 2015," grateful you are posting! so many of your photos show the heart, the soul of  nepal  and at such a crucial time  big thanks for this ",3,1
592692594469150721,Mon Apr 27 14:11:40 +0000 2015,it bleeds my heart to see our architectural heritage falling into pieces nepalearthquake ,2,1
592629150302674944,Mon Apr 27 09:59:34 +0000 2015,may god bless nepal and jathmandu! lordshiva,2,1
592735446259671040,Mon Apr 27 17:01:57 +0000 2015,heading back to delhi  hugely disappointing  but there are tends of planes trying to get to kathmandu ,2,1
592771444293120001,Mon Apr 27 19:25:00 +0000 2015,good luck and safe home to good friend karl whos gone to nepal with the lfb usar team   do what you do best karl  lt 3,2,1
592159409045770240,Sun Apr 26 02:52:59 +0000 2015,what you guys are doing is great  kindness ,1,1
592756552794243072,Mon Apr 27 18:25:49 +0000 2015,"   still nepal tragedy not reached many nations, their love and help needed in this tough time ",2,1
592708408467464194,Mon Apr 27 15:14:31 +0000 2015,we share our sadness  amp  hope with those affected by  nepalearthquake   see  list of charities    donate,2,1
592851025356283906,Tue Apr 28 00:41:13 +0000 2015,"despite a 4 3 scale aftershock early morning, we are attempting to normalize the life   nepalquake  kathmandu",3,1
592601307640365057,Mon Apr 27 08:08:56 +0000 2015, nepal in our prayers  kot,2,1
592594350447689728,Mon Apr 27 07:41:17 +0000 2015,supporting nepal earthquake   ,2,1
593001478404485121,Tue Apr 28 10:39:04 +0000 2015," grt work done by u mr pm, u make us proud,  amp  we proud on u   we proud on our army  they be done tremendous work in nepal   ",3,1
591903388243271681,Sat Apr 25 09:55:39 +0000 2015,   hi melanie  i have tweeted it from  to a friend who used to work in nepal    will e mail you,0,1
592988719700963328,Tue Apr 28 09:48:22 +0000 2015,nepal      _how do you align with your values? ,3,1
592924486443216896,Tue Apr 28 05:33:08 +0000 2015,baltimore and nepal   __f,3,1
592816335769436160,Mon Apr 27 22:23:23 +0000 2015,click here to download the find unfollower app    bestfandomca2015 start fans  bachelorette  gewitter  nepal  tpmp,2,1
592589416121573377,Mon Apr 27 07:21:41 +0000 2015, true team  prayfornepal  (,2,1
592588923060256768,Mon Apr 27 07:19:43 +0000 2015,"north or south , east or west    my india is the best  indiawithnepal",2,1
593260011977052161,Wed Apr 29 03:46:23 +0000 2015,it feels go good to see entire world selflessly helping  nepalearthquake   victims  gives hope to everybody ,4,1
593043861351464960,Tue Apr 28 13:27:29 +0000 2015,thinking of those in  kathmandu! ,3,1
592669126285459456,Mon Apr 27 12:38:25 +0000 2015,plz pry for peoples of nepal with me plz plz plz all of u im reqwest to i,2,1
592072808861052928,Sat Apr 25 21:08:52 +0000 2015,nearly 3am   nepal,0,1
593251611801182208,Wed Apr 29 03:13:00 +0000 2015," presstitutes  write another article  like ""nepal muslim and xtians ppl wonders, if modi govt     s help will ever reach them"" ",4,1
592687579297906689,Mon Apr 27 13:51:45 +0000 2015,   look at your genius     thankyoupm  nepalearhquake,2,1
592161258322800640,Sun Apr 26 03:00:20 +0000 2015,6  mushuc runa 7  nepal 8  premier league 9  joker 10  jared leto  2015 4 25 21 56 ect  trndnl ,1,1
592593112842665985,Mon Apr 27 07:36:22 +0000 2015,you seems to be head of the assholes   )  ,2,1
593035019490304000,Tue Apr 28 12:52:21 +0000 2015,"stay strong, nepal  stay strong, baltimore     __f   __f   __f",3,1
592874611622158336,Tue Apr 28 02:14:57 +0000 2015,nepal telecom sent me a text stating that my outgoing call is barred  how am i supposed to pay my bill now? this is not fair    nepalquake,3,1
592790128424329217,Mon Apr 27 20:39:14 +0000 2015,"if you want to help nepal,  is the  1 org responding there   works for them  tweet to her or dm me to help ",2,1
592692893451743232,Mon Apr 27 14:12:52 +0000 2015,     please read my earlier  quakerelief tweets  amp  instruct cdo bhaktapur to manage relief distribution to avoid public wrath  3 3,2,1
592899519186100224,Tue Apr 28 03:53:55 +0000 2015,bless him       _          ,3,1
592597602551635968,Mon Apr 27 07:54:13 +0000 2015,god sake stop abusing it!   nepalearthquake  ,2,1
592820574436597761,Mon Apr 27 22:40:13 +0000 2015,nepal just stay strong!!!,2,1
592958421588119552,Tue Apr 28 07:47:58 +0000 2015,i absolutely love this! i imagine someones already sent it to  (but just in case) ,3,1
592643203905511427,Mon Apr 27 10:55:25 +0000 2015, staystrongnepal lets come forefront to help and safe nepal as much as we can ,2,1
593043938971414530,Tue Apr 28 13:27:47 +0000 2015, indiawithnepal our prayers on your side ,3,1
592940153120907265,Tue Apr 28 06:35:23 +0000 2015,"on a serious note though, kids are wrecking shit in baltimore, while 4,000 people have died in merely days in nepal   priorities",3,1
592796321129623552,Mon Apr 27 21:03:51 +0000 2015,"bbc news report on nepal, brought to you by north face        anyone else notice the amount of brand placement?",2,1
592594750026330112,Mon Apr 27 07:42:52 +0000 2015,nepal quake equivalent to 20 huge atomic bombs  the devastation from this earthquake was much greater than usu    ,2,1
592808111548792833,Mon Apr 27 21:50:42 +0000 2015,so much more helpful than prayer  ,2,1
593037994371645440,Tue Apr 28 13:04:10 +0000 2015,done my bit thru   indiawithnepal  nepalearthquakerelief,3,1
592758395725357057,Mon Apr 27 18:33:09 +0000 2015,humanity at heights  thank u   ,2,1
592739152141103105,Mon Apr 27 17:16:41 +0000 2015,"bbc news are ridiculous, constantly talking about the safety of ""brits"" in nepal   but what about the 100s of children that were crushed ",2,1
591903397797830656,Sat Apr 25 09:55:41 +0000 2015,"rt  very determined,concerned,generous,humane leadership effectively deploying resources in nepal  thank u  for lead     _",0,1
592772706258522112,Mon Apr 27 19:30:01 +0000 2015,hygiene and sanitation are critical to preventing waterborne diseases after  nepalearthquake  to give  ,2,1
592923610995527680,Tue Apr 28 05:29:39 +0000 2015, nepalearthquake  mounteverest  avalanche and all you people care about is  brucejenner cutting off his dick pff open you minds and hearts,3,1
592922931614842881,Tue Apr 28 05:26:57 +0000 2015,  soulvultures  scavengers  amp  christian missionaries  ,3,1
593008268085174272,Tue Apr 28 11:06:03 +0000 2015,"what impacts the few, impacts many! ",3,1
592759002406252547,Mon Apr 27 18:35:33 +0000 2015,  stop propaganda     u fooling congressis???,2,1
592742725482610689,Mon Apr 27 17:30:53 +0000 2015, nepalquake updated  how to help   new images from devastation zone  ,2,1
593023979981447168,Tue Apr 28 12:08:29 +0000 2015,"indian goodwill gestures in nepal reverberate across the globe, catches peoples imaginations, a soft power latitude ",3,1
592757722736664576,Mon Apr 27 18:30:28 +0000 2015,  lets hope this happens with potential  eefit mission to nepal ,2,1
592639840321015808,Mon Apr 27 10:42:03 +0000 2015,and this is a problem no one would have thought of ,2,1
592751860618022912,Mon Apr 27 18:07:11 +0000 2015,"plz help all nepal  amp  india people,kousar pasha  a c 6511000100056038 pnb bank joya u p ifscpunb0651100 india ",2,1
591913712509919232,Sat Apr 25 10:36:40 +0000 2015,horrible news  ,0,1
592128346483392512,Sun Apr 26 00:49:33 +0000 2015,can everyone please retweet this! its a friend from schools little sister! fears for perth girl missing in nepal ,1,1
592769453324181506,Mon Apr 27 19:17:05 +0000 2015,no surrogate mothers in tow  left behind in  nepal earthquake rubble  equality my foot   ,2,1
592797021930651650,Mon Apr 27 21:06:38 +0000 2015,"in  wakeofearthquake,  wirelesscarriersofferfreecalls to  nepal   re code   eyebalz  buzz  ",2,1
593024466181033984,Tue Apr 28 12:10:25 +0000 2015,so sad!!!!!  pray for our people!!!  baltimore    __f   __f   __f   __f   __fpray for  nepal      _ ,3,1
593019813477265408,Tue Apr 28 11:51:55 +0000 2015,"i find the concern of arvind, cm (cheating master) for the people of gaza very touching! will someone tell me where is nepal?  earthquack?",3,1
592670388523507713,Mon Apr 27 12:43:26 +0000 2015,hey guys plz rt this post for the people who suffered much in nepal_earth_quake   thnku ,2,1
592933052210229248,Tue Apr 28 06:07:10 +0000 2015,2 am and im laying in bed with  reading stories about  baltimoreriots  and  nepalearthquake,3,1
592631202349191168,Mon Apr 27 10:07:43 +0000 2015,"condolences to people in nepal   especially to a friend,shiva ",2,1
592796789620789249,Mon Apr 27 21:05:42 +0000 2015,israel criticized for touting nepal rescue while gaza is still in ruins ,2,1
592652267548848129,Mon Apr 27 11:31:26 +0000 2015,"the tragic reminder that we shouldnt postpone realising our  dreams  if you want to travel, travel   nepal ",2,1
592621795997548544,Mon Apr 27 09:30:21 +0000 2015,20 percent of gdp by this estimation  ,2,1
592754378760712193,Mon Apr 27 18:17:11 +0000 2015," what about you what steps you have taken for that matter  indiawithnepal are u donating something   hope soo, thankyoupm",2,1
592734521952477185,Mon Apr 27 16:58:17 +0000 2015,not just neighbours  india and nepal have bonded significantly over the decades via  ,2,1
592887861596270592,Tue Apr 28 03:07:36 +0000 2015,stay calm stay strong stay united !  nepalearthquake,3,1
592592867396190208,Mon Apr 27 07:35:24 +0000 2015,plan your  travel  trip in  india with    ,2,1
592648187384594432,Mon Apr 27 11:15:13 +0000 2015, timesofindia  toi aap mp h s khalsa donates one months salary for quake victims of nepal aam aadmi party mp harinder singh khalsa has dec      _,2,1
593037765337550849,Tue Apr 28 13:03:16 +0000 2015,   please consider waiving transaction fees for  for  nepalquakerelief  cc ,3,1
592778193490305026,Mon Apr 27 19:51:49 +0000 2015,"the footage coming out of  nepal is heartbreaking  i cant begin to fathom what it must be like to be there, or to have a loved one there",2,1
592159018644217856,Sun Apr 26 02:51:26 +0000 2015,good foresight in  nepal  nepal     s solar powered blood bank will save lives after deadly earthquakes ,1,1
592914271870267392,Tue Apr 28 04:52:32 +0000 2015," nepalearthquake  went there for peace but faced natures fury, says survivor from delhi ",3,1
592668499895590912,Mon Apr 27 12:35:56 +0000 2015,"whose voice then shook the earth  but now he has promised saying, yet once moore will i shake not the earth only,??? ",2,1
592770840263008258,Mon Apr 27 19:22:36 +0000 2015,why wasnt  nepal better prepared for an inevitable  earthquake? by  ,2,1
592084816884994048,Sat Apr 25 21:56:35 +0000 2015,hillary convicts stabbed in clinton in nepal quake,0,1
592201234393640960,Sun Apr 26 05:39:11 +0000 2015,so awful what happened in  nepalearthquake   that is what you call  tragedy  jeremyclarkson,1,1
592594949054582784,Mon Apr 27 07:43:40 +0000 2015,"reuters  utilities  rpt unicef says nearly a million children ""severely affected"" in nepal   reuters     ",2,1
592941424301056001,Tue Apr 28 06:40:26 +0000 2015,todays front pages  daily express   nepal  earthquake  news  ge2015  election  nhs  cameron  milliband  tv ,3,1
591995218293043203,Sat Apr 25 16:00:33 +0000 2015,may god  pashupatinath  amp  goddess  manokamana bless  amp  save the people   nepalquake   earthquake,0,1
592890207302725632,Tue Apr 28 03:16:55 +0000 2015," nope, this is not  nepal ",3,1
592593896263127041,Mon Apr 27 07:39:29 +0000 2015, kathmandu atc shuts down with airplanes flying overhead  nepalearthquake  atc  avgeek ,2,1
592156124050165760,Sun Apr 26 02:39:56 +0000 2015,terrible noticia   ,1,1
592680274951036928,Mon Apr 27 13:22:43 +0000 2015,whoa thanks for telling me i havent been on social media at all this past weekend how terrible   ,2,1
592658321456439297,Mon Apr 27 11:55:29 +0000 2015,"imagine kejriwal was pm during nepal  earthquake, his statement would have been ""hum kuch nahin kar sakte ji, army president ke under hai ",2,1
591903116834033664,Sat Apr 25 09:54:34 +0000 2015,rt  recognize this face today to avoid helplessness tomorrow!  goharshahi  nepalearthquake  nepal  nepal  helpnepal ,0,1
592903384027529216,Tue Apr 28 04:09:17 +0000 2015,oh my god  i didnt know  ,3,1
592590111260422145,Mon Apr 27 07:24:26 +0000 2015, nepal earthquake  footage shows terrifying moment avalanche rips through everest camp ,2,1
592680809326387200,Mon Apr 27 13:24:51 +0000 2015,prayers and good vibes!  ,2,1
592685071867445249,Mon Apr 27 13:41:47 +0000 2015,i propose to change the picture about  nepal now,2,1
592767956955877378,Mon Apr 27 19:11:08 +0000 2015,modern technology is my  mondaymotivation    how cell phones are helping find earthquake victims in nepal  ,2,1
593002571737903104,Tue Apr 28 10:43:25 +0000 2015,our babies with sns tweeted about nepal  i stan the right group                  ,3,1
592762745705132034,Mon Apr 27 18:50:26 +0000 2015,"both in yemen n nepal,d  govt has shown that it has d intent,will n ability to save lives regardless of nationality faith",2,1
592647659460153344,Mon Apr 27 11:13:07 +0000 2015,yorumsuz   no comment!  nepalearthquake  ,2,1
592863461224357889,Tue Apr 28 01:30:38 +0000 2015,things that matter more than american politics  ,3,1
592960222454362112,Tue Apr 28 07:55:08 +0000 2015," nepalquake, central bank must ensure banking service during public holidays its holiday on 1,3 and 4 may 2015 ",3,1
592624979436380160,Mon Apr 27 09:43:00 +0000 2015,"i might have not shared sardar jokes, but it feels good to share this one   _   7   _   b    helpnepal  nepalquake  beingindian ",2,1
592173398408634368,Sun Apr 26 03:48:34 +0000 2015,no pinoys among nepal quake casualties ,1,1
592746441443037185,Mon Apr 27 17:45:38 +0000 2015,time for humens to learn about the impacts they make on the global earth  may the souls rest in place  nepalearthquake  natureisspeaking,2,1
592682872458346497,Mon Apr 27 13:33:02 +0000 2015,life on the ground in nepal   a familys blog ,2,1
592813841651740676,Mon Apr 27 22:13:28 +0000 2015,unicef   nepal reliefs fundraiser on crowdrise ,2,1
